cod_art,nom_art,isbn,autor,cod_edito,cod_colecc,cod_tema,precio_1
9789806028791,TODOS MARCHAN 568 FOTOGRAFIAS,9789806028791,CARSTEN TODTMANN,133,001,104,20.0
9789806028845,REQUIEM PARA GOETHE,9806028845,JOSE MIGUEL ROIG,133,001,172,12.0
9789806028890,CAMINO DE CARABOBO,9789806028890,ERNESTO O. BOEDE WANTZELIUS/JUAN E. HUGO BAASCH,133,001,012,8.0
9789806073463,LA LIBERTAD INDIVIDUAL Y LA NOCION DE DIOS,9789806073463,EMETERIO GOMEZ,138,001,096,30.0
9789806073913,EL NUEVO PARADIGMA DE LA GESTION PUBLICA GOBERNANDO EN RED,9789806073913,STEPHEN GOLDSMITH  WILLIAM D EGGERS,493,001,211,30.0
9789806194519,LA HIJA DE LA BRUJA O EL AGUA ROJA DEL RIO,9789806194519,VLADIMIR ACOSTA,074,001,184,2.0
9789806194571,REY Y PRINCIPE,9789806194571,PARRA SANDOVAL SILVIA MARCELA,074,001,136,6.0
9789806273726,CARTAS A UN JOVEN POETA,9806273729,RAINER MARIA RILKE,009,001,206,5.0
9789806296084,PSICOANALISIS Y PSICOTERAPIA,9789806296084,RONALD PORTILLO,159,001,214,14.0
9789806296091,SEXUALIDADES CONTEMPORANEAS,9789806296091,V.V.A.A,159,001,214,14.0
9789806322240,LOS ZAPATOS VIAJEROS,980632224,BEATRIZ DE ARMAS/MARIA JUANA CAMACHO,062,001,131,7.0
9789806406537,PAIS PORTATIL,9789806406537,ADRIANO GONZALEZ LEON,163,001,172,18.0
9789806406605,LA PESADA PLANTA DEL PAQUIDERMO,9789806406605,AMERICO MARTIN,163,001,082,12.0
9789806406629,SAFO DE MIL AMORES,9806406621,DAVID ALIZO,163,001,184,12.0
9789806406643,LOS VERSOS DE ADAN QUE EVA GUARDO,9789806406643,BETTSIMAR DIAZ,163,001,206,5.0
9789806406728,SEXTO SENTIDO U DIARIO DE PRAGA,9789806406728,CAUPOLICAN OVALLES,163,001,205,10.0
9789806420519,EL CIRCULO DE BELLAS ARTES A CIEN AÑOS DE SU CREACION (1912 - 2012),978980642,V.V.A.A,001,001,001,30.0
9789806420687,ESTETICA DEL PODER,9789806420687,ESSO ALVAREZ,001,001,001,25.0
9789806428362,OTRO CIELO AUN MAS CERCA,9789806428362,ALFREDO ARMAS ALFONZO,098,001,172,10.0
